log_id,municipality_code,citizen_id,category,action_type,target_age_group,action_date,frequency_score,recency_days,engagement_value
L01856,073229,C0171,教育,図書館利用,50代以上,2024-10-27,2,10,6.8
L01857,073229,C0171,教育,図書館利用,50代以上,2024-08-15,2,17,7.3
L01858,073229,C0172,教育,マイナンバー手続き,50代以上,2024-12-12,2,75,5.0
L01859,073229,C0172,行政手続き,オンライン申請,50代以上,2024-09-18,2,60,6.4
L01860,073229,C0172,行政手続き,窓口申請,50代以上,2024-10-22,2,74,7.4
L01861,073229,C0172,教育,図書館利用,50代以上,2024-09-29,4,43,7.4
L01862,073229,C0172,教育,マイナンバー手続き,50代以上,2024-09-04,4,51,5.2
L01863,073229,C0172,教育,図書館利用,50代以上,2024-09-26,2,27,6.3
L01864,073229,C0172,行政手続き,窓口申請,50代以上,2024-07-05,2,32,5.4
L01865,073229,C0172,教育,マイナンバー手続き,50代以上,2024-11-18,2,19,5.9
L01866,073229,C0173,行政手続き,マイナンバー手続き,50代以上,2024-10-08,4,55,5.4
L01867,073229,C0173,行政手続き,窓口申請,50代以上,2024-10-30,3,34,5.6
L01868,073229,C0173,行政手続き,図書館利用,50代以上,2024-07-09,3,55,4.7
L01869,073229,C0173,教育,図書館利用,50代以上,2024-08-29,2,73,7.4
L01870,073229,C0173,行政手続き,マイナンバー手続き,50代以上,2024-11-07,4,36,4.0
L01871,073229,C0173,教育,窓口申請,50代以上,2024-09-13,4,74,5.7
L01872,073229,C0173,行政手続き,図書館利用,50代以上,2024-11-25,4,32,4.2
L01873,073229,C0173,行政手続き,図書館利用,50代以上,2024-07-20,2,43,7.3
L01874,073229,C0173,行政手続き,図書館利用,50代以上,2024-09-12,2,12,7.5
L01875,073229,C0173,教育,図書館利用,50代以上,2024-11-24,3,10,7.3
L01876,073229,C0174,教育,マイナンバー手続き,50代以上,2024-10-16,3,25,6.4
L01877,073229,C0174,教育,マイナンバー手続き,50代以上,2024-10-04,4,15,7.1
L01878,073229,C0174,行政手続き,オンライン申請,50代以上,2024-09-13,3,78,5.6
L01879,073229,C0174,行政手続き,窓口申請,50代以上,2024-08-22,3,20,7.1
L01880,073229,C0174,行政手続き,オンライン申請,50代以上,2024-12-27,3,19,7.2
L01881,073229,C0174,行政手続き,オンライン申請,50代以上,2024-09-26,3,18,6.2
L01882,073229,C0174,行政手続き,オンライン申請,50代以上,2024-11-03,3,13,6.1
L01883,073229,C0174,教育,マイナンバー手続き,50代以上,2024-09-05,2,70,4.8
L01884,073229,C0174,教育,窓口申請,50代以上,2024-09-27,4,40,7.3
L01885,073229,C0175,行政手続き,図書館利用,50代以上,2024-10-26,4,25,4.3
L01886,073229,C0175,行政手続き,窓口申請,50代以上,2024-10-08,3,18,6.7
L01887,073229,C0175,行政手続き,マイナンバー手続き,50代以上,2024-07-18,3,65,4.2
L01888,073229,C0175,行政手続き,図書館利用,50代以上,2024-07-17,3,58,5.4
L01889,073229,C0175,教育,窓口申請,50代以上,2024-12-04,4,11,5.6
L01890,073229,C0175,教育,マイナンバー手続き,50代以上,2024-12-09,4,22,5.2
L01891,073229,C0175,行政手続き,マイナンバー手続き,50代以上,2024-11-13,3,34,4.4
L01892,073229,C0175,行政手続き,図書館利用,50代以上,2024-07-21,4,34,7.2
L01893,073229,C0176,教育,マイナンバー手続き,40代,2024-12-09,3,33,4.9
L01894,073229,C0176,行政手続き,オンライン申請,40代,2024-08-05,3,65,5.8
L01895,073229,C0176,教育,マイナンバー手続き,40代,2024-11-30,4,28,4.5
L01896,073229,C0176,教育,図書館利用,40代,2024-09-29,3,57,7.4
L01897,073229,C0176,行政手続き,オンライン申請,40代,2024-09-02,4,16,5.5
L01898,073229,C0176,行政手続き,オンライン申請,40代,2024-12-14,2,18,5.2
L01899,073229,C0176,教育,図書館利用,40代,2024-12-28,3,52,7.0
L01900,073229,C0176,教育,図書館利用,40代,2024-09-18,3,52,4.6
L01901,073229,C0177,教育,窓口申請,50代以上,2024-07-04,4,38,6.4
L01902,073229,C0177,教育,図書館利用,50代以上,2024-08-27,2,71,6.6
L01903,073229,C0177,教育,図書館利用,50代以上,2024-10-08,2,61,4.6
L01904,073229,C0177,行政手続き,マイナンバー手続き,50代以上,2024-07-06,2,55,4.1
L01905,073229,C0177,行政手続き,窓口申請,50代以上,2024-09-16,3,34,6.2
L01906,073229,C0177,教育,窓口申請,50代以上,2024-07-11,2,35,5.0
L01907,073229,C0177,行政手続き,マイナンバー手続き,50代以上,2024-08-17,3,80,4.9
L01908,073229,C0177,行政手続き,窓口申請,50代以上,2024-08-18,3,22,4.1
L01909,073229,C0177,行政手続き,マイナンバー手続き,50代以上,2024-12-18,2,53,7.3
L01910,073229,C0177,教育,マイナンバー手続き,50代以上,2024-09-03,3,57,6.3
L01911,073229,C0178,教育,図書館利用,50代以上,2024-07-20,2,28,7.1
L01912,073229,C0178,行政手続き,窓口申請,50代以上,2024-08-22,4,58,6.4
L01913,073229,C0178,教育,図書館利用,50代以上,2024-10-21,4,41,7.2
L01914,073229,C0178,行政手続き,図書館利用,50代以上,2024-09-17,2,51,4.9
L01915,073229,C0178,教育,窓口申請,50代以上,2024-11-11,4,72,4.7
L01916,073229,C0178,行政手続き,マイナンバー手続き,50代以上,2024-12-20,4,18,4.6
L01917,073229,C0178,教育,図書館利用,50代以上,2024-11-11,3,73,5.8
L01918,073229,C0178,行政手続き,マイナンバー手続き,50代以上,2024-10-07,4,71,6.5
L01919,073229,C0178,教育,マイナンバー手続き,50代以上,2024-09-10,4,61,6.2
L01920,073229,C0178,行政手続き,窓口申請,50代以上,2024-08-29,2,67,7.0
L01921,073229,C0179,教育,図書館利用,40代,2024-08-13,3,42,5.9
L01922,073229,C0179,行政手続き,窓口申請,40代,2024-09-17,3,76,5.2
L01923,073229,C0179,行政手続き,マイナンバー手続き,40代,2024-11-12,4,53,5.5
L01924,073229,C0179,教育,マイナンバー手続き,40代,2024-10-16,3,73,5.1
L01925,073229,C0179,教育,窓口申請,40代,2024-08-18,3,39,4.9
L01926,073229,C0179,行政手続き,マイナンバー手続き,40代,2024-07-25,3,74,5.8
L01927,073229,C0180,行政手続き,オンライン申請,50代以上,2024-08-03,2,56,4.1
L01928,073229,C0180,行政手続き,窓口申請,50代以上,2024-08-23,4,52,4.9
L01929,073229,C0180,教育,窓口申請,50代以上,2024-12-31,4,27,7.5
L01930,073229,C0180,教育,窓口申請,50代以上,2024-09-18,3,54,6.7
L01931,073229,C0180,教育,マイナンバー手続き,50代以上,2024-11-29,4,11,5.7
L01932,073229,C0180,行政手続き,窓口申請,50代以上,2024-08-31,2,36,5.7
L01933,073229,C0180,教育,図書館利用,50代以上,2024-10-30,3,20,5.1
L01934,073229,C0180,行政手続き,窓口申請,50代以上,2024-12-29,3,36,5.5
L01935,073229,C0180,行政手続き,窓口申請,50代以上,2024-08-08,4,26,5.1
L01936,073229,C0180,行政手続き,窓口申請,50代以上,2024-12-19,3,53,4.8
L01937,073229,C0181,教育,マイナンバー手続き,40代,2024-12-01,2,14,7.2
L01938,073229,C0181,行政手続き,マイナンバー手続き,40代,2024-11-26,4,60,7.4
L01939,073229,C0181,行政手続き,マイナンバー手続き,40代,2024-07-20,4,59,4.7
L01940,073229,C0181,行政手続き,マイナンバー手続き,40代,2024-11-26,3,48,4.3
L01941,073229,C0181,行政手続き,図書館利用,40代,2024-11-22,2,14,6.9
L01942,073229,C0181,教育,窓口申請,40代,2024-08-20,2,18,7.2
L01943,073229,C0181,教育,マイナンバー手続き,40代,2024-08-25,2,47,6.3
L01944,073229,C0181,行政手続き,マイナンバー手続き,40代,2024-07-18,3,76,4.0
L01945,073229,C0181,教育,マイナンバー手続き,40代,2024-10-12,2,24,4.5
L01946,073229,C0181,教育,マイナンバー手続き,40代,2024-07-21,3,36,4.5
L01947,073229,C0182,教育,窓口申請,40代,2024-12-05,4,49,6.1
L01948,073229,C0182,教育,マイナンバー手続き,40代,2024-08-24,2,28,5.6
L01949,073229,C0182,教育,図書館利用,40代,2024-09-05,4,52,7.2
L01950,073229,C0182,教育,マイナンバー手続き,40代,2024-10-30,4,15,6.6
L01951,073229,C0182,教育,図書館利用,40代,2024-10-28,3,48,5.4
L01952,073229,C0182,行政手続き,マイナンバー手続き,40代,2024-09-05,2,65,5.6
L01953,073229,C0182,行政手続き,図書館利用,40代,2024-11-26,2,60,6.4
L01954,073229,C0183,教育,図書館利用,40代,2024-07-21,4,37,7.2
L01955,073229,C0183,教育,図書館利用,40代,2024-08-04,3,19,6.6
L01956,073229,C0183,教育,マイナンバー手続き,40代,2024-10-27,2,42,4.7
L01957,073229,C0183,行政手続き,窓口申請,40代,2024-07-10,2,69,5.3
L01958,073229,C0183,教育,窓口申請,40代,2024-10-13,2,11,4.9
L01959,073229,C0183,行政手続き,窓口申請,40代,2024-12-22,4,69,5.7
L01960,073229,C0183,行政手続き,オンライン申請,40代,2024-11-21,4,41,6.5
L01961,073229,C0183,教育,窓口申請,40代,2024-11-01,3,30,4.6
L01962,073229,C0183,行政手続き,オンライン申請,40代,2024-08-18,3,25,5.9
L01963,073229,C0183,教育,窓口申請,40代,2024-07-23,4,11,6.4
L01964,073229,C0184,行政手続き,オンライン申請,40代,2024-10-25,4,16,6.9
L01965,073229,C0184,行政手続き,窓口申請,40代,2024-12-27,3,66,4.2
L01966,073229,C0184,行政手続き,オンライン申請,40代,2024-10-08,2,41,5.3
L01967,073229,C0184,行政手続き,オンライン申請,40代,2024-07-27,2,63,4.1
L01968,073229,C0184,行政手続き,窓口申請,40代,2024-08-22,4,18,4.8
L01969,073229,C0184,行政手続き,オンライン申請,40代,2024-08-15,2,63,5.8
L01970,073229,C0185,行政手続き,図書館利用,50代以上,2024-08-26,4,60,7.3
L01971,073229,C0185,行政手続き,窓口申請,50代以上,2024-08-27,2,55,5.1
L01972,073229,C0185,行政手続き,マイナンバー手続き,50代以上,2024-12-18,3,11,5.4
L01973,073229,C0185,教育,窓口申請,50代以上,2024-07-20,4,45,6.3
L01974,073229,C0185,教育,窓口申請,50代以上,2024-07-21,2,62,5.1
L01975,073229,C0185,教育,窓口申請,50代以上,2024-11-18,4,31,4.9
L01976,073229,C0186,教育,図書館利用,40代,2024-12-28,2,52,4.6
L01977,073229,C0186,教育,図書館利用,40代,2024-11-04,2,52,4.1
L01978,073229,C0186,教育,マイナンバー手続き,40代,2024-11-11,4,39,5.8
L01979,073229,C0186,行政手続き,窓口申請,40代,2024-07-09,4,25,5.1
L01980,073229,C0186,教育,窓口申請,40代,2024-12-09,2,17,4.5
L01981,073229,C0186,教育,マイナンバー手続き,40代,2024-08-24,2,58,4.7
L01982,073229,C0187,教育,図書館利用,40代,2024-09-26,2,45,5.1
L01983,073229,C0187,行政手続き,図書館利用,40代,2024-10-18,4,46,6.6
L01984,073229,C0187,行政手続き,図書館利用,40代,2024-09-26,3,41,4.7
L01985,073229,C0187,行政手続き,図書館利用,40代,2024-09-05,4,38,6.1
L01986,073229,C0187,教育,図書館利用,40代,2024-09-24,2,66,6.2
L01987,073229,C0187,行政手続き,マイナンバー手続き,40代,2024-07-21,2,16,6.2
L01988,073229,C0187,行政手続き,窓口申請,40代,2024-08-05,2,32,6.1
L01989,073229,C0187,行政手続き,窓口申請,40代,2024-11-10,2,64,6.5
L01990,073229,C0187,教育,窓口申請,40代,2024-08-23,2,64,4.6
L01991,073229,C0188,行政手続き,マイナンバー手続き,40代,2024-11-04,2,56,5.4
L01992,073229,C0188,行政手続き,マイナンバー手続き,40代,2024-10-24,3,74,6.1
L01993,073229,C0188,教育,窓口申請,40代,2024-11-04,2,58,5.5
L01994,073229,C0188,行政手続き,マイナンバー手続き,40代,2024-12-03,4,29,5.9
L01995,073229,C0188,行政手続き,マイナンバー手続き,40代,2024-10-09,3,49,5.6
L01996,073229,C0188,教育,図書館利用,40代,2024-12-06,3,19,5.2
L01997,073229,C0189,行政手続き,オンライン申請,50代以上,2024-07-07,4,57,5.7
L01998,073229,C0189,教育,マイナンバー手続き,50代以上,2024-10-07,3,72,5.1
L01999,073229,C0189,行政手続き,窓口申請,50代以上,2024-07-13,2,59,7.3
L02000,073229,C0189,行政手続き,オンライン申請,50代以上,2024-10-23,3,54,5.8
L02001,073229,C0189,教育,図書館利用,50代以上,2024-12-27,3,17,6.3
L02002,073229,C0190,教育,窓口申請,50代以上,2024-10-04,4,13,6.4
L02003,073229,C0190,行政手続き,窓口申請,50代以上,2024-12-05,3,28,4.9
L02004,073229,C0190,行政手続き,オンライン申請,50代以上,2024-08-02,2,59,5.4
L02005,073229,C0190,行政手続き,オンライン申請,50代以上,2024-10-20,2,64,4.9
L02006,073229,C0190,教育,図書館利用,50代以上,2024-11-17,4,58,6.1
L02007,073229,C0190,教育,図書館利用,50代以上,2024-07-26,2,54,6.8
L02008,073229,C0190,教育,図書館利用,50代以上,2024-08-26,4,60,6.4
L02009,073229,C0190,行政手続き,オンライン申請,50代以上,2024-11-06,2,22,4.2
L02010,073229,C0190,教育,図書館利用,50代以上,2024-10-18,4,46,6.6
L02011,073229,C0191,人口移住対策,移住相談,20代若者,2024-10-07,1,110,3.5
L02012,073229,C0191,人口移住対策,UIターン窓口,20代若者,2024-08-19,3,34,4.8
L02013,073229,C0191,人口移住対策,移住相談,20代若者,2024-08-20,1,27,6.0
L02014,073229,C0192,人口移住対策,UIターン窓口,20代若者,2024-10-16,2,100,6.7
L02015,073229,C0192,人口移住対策,移住相談,20代若者,2024-12-13,1,30,4.2
L02016,073229,C0192,人口移住対策,UIターン窓口,20代若者,2024-08-04,2,28,4.4
L02017,073229,C0193,人口移住対策,UIターン窓口,20代若者,2024-11-05,3,117,3.4
L02018,073229,C0193,人口移住対策,移住相談,20代若者,2024-09-10,1,105,5.3
L02019,073229,C0193,人口移住対策,移住相談,20代若者,2024-07-28,1,86,6.2
L02020,073229,C0194,人口移住対策,UIターン窓口,20代若者,2024-11-05,2,116,4.3
L02021,073229,C0194,人口移住対策,UIターン窓口,20代若者,2024-09-28,2,107,6.6
L02022,073229,C0194,人口移住対策,UIターン窓口,20代若者,2024-09-03,2,105,4.6
L02023,073229,C0194,人口移住対策,移住相談,20代若者,2024-10-03,2,32,3.0
L02024,073229,C0194,人口移住対策,UIターン窓口,20代若者,2024-08-08,1,97,3.5
L02025,073229,C0195,人口移住対策,移住相談,20代若者,2024-10-06,2,99,5.7
L02026,073229,C0195,人口移住対策,UIターン窓口,20代若者,2024-11-12,2,104,3.8
L02027,073229,C0195,人口移住対策,UIターン窓口,20代若者,2024-07-08,3,66,6.5
L02028,073229,C0195,人口移住対策,UIターン窓口,20代若者,2024-12-24,2,49,5.4
L02029,073229,C0196,人口移住対策,移住相談,20代若者,2024-10-01,2,80,6.9
L02030,073229,C0196,人口移住対策,移住相談,20代若者,2024-10-10,2,97,3.8
L02031,073229,C0196,人口移住対策,移住相談,20代若者,2024-11-14,3,120,6.4
L02032,073229,C0196,人口移住対策,移住相談,20代若者,2024-08-05,2,31,4.2
L02033,073229,C0196,人口移住対策,UIターン窓口,20代若者,2024-08-16,2,34,4.9
L02034,073229,C0197,人口移住対策,移住相談,20代若者,2024-08-27,1,116,6.8
L02035,073229,C0197,人口移住対策,移住相談,20代若者,2024-07-31,2,111,3.1
L02036,073229,C0197,人口移住対策,UIターン窓口,20代若者,2024-10-10,2,48,5.9
L02037,073229,C0198,人口移住対策,移住相談,20代若者,2024-12-21,1,88,5.5
L02038,073229,C0198,人口移住対策,UIターン窓口,20代若者,2024-07-27,3,62,6.5
L02039,073229,C0198,人口移住対策,移住相談,20代若者,2024-12-15,2,68,6.6
L02040,073229,C0198,人口移住対策,UIターン窓口,20代若者,2024-12-18,3,120,5.2
L02041,073229,C0198,人口移住対策,UIターン窓口,20代若者,2024-09-01,1,53,3.5
L02042,073229,C0199,人口移住対策,移住相談,20代若者,2024-07-26,2,114,5.4
L02043,073229,C0199,人口移住対策,移住相談,20代若者,2024-08-02,3,67,3.5
L02044,073229,C0200,人口移住対策,UIターン窓口,20代若者,2024-11-28,3,20,4.2
L02045,073229,C0200,人口移住対策,移住相談,20代若者,2024-10-11,2,60,6.1
L02046,073229,C0200,人口移住対策,移住相談,20代若者,2024-11-14,3,97,5.4
L02047,073229,C0200,人口移住対策,移住相談,20代若者,2024-10-13,1,88,6.4
L02048,073229,C0201,人口移住対策,移住相談,20代若者,2024-09-17,1,83,5.7
L02049,073229,C0201,人口移住対策,移住相談,20代若者,2024-12-04,2,38,6.0
L02050,073229,C0201,人口移住対策,移住相談,20代若者,2024-12-04,2,59,5.0
L02051,073229,C0201,人口移住対策,移住相談,20代若者,2024-09-12,3,93,4.9
L02052,073229,C0202,人口移住対策,UIターン窓口,20代若者,2024-09-16,3,68,3.2
L02053,073229,C0202,人口移住対策,UIターン窓口,20代若者,2024-08-12,3,46,6.4
L02054,073229,C0202,人口移住対策,移住相談,20代若者,2024-12-30,3,26,6.7
L02055,073229,C0203,人口移住対策,UIターン窓口,20代若者,2024-10-12,2,104,6.6
L02056,073229,C0203,人口移住対策,移住相談,20代若者,2024-07-09,3,70,4.3
L02057,073229,C0203,人口移住対策,UIターン窓口,20代若者,2024-10-01,2,70,3.3
L02058,073229,C0204,人口移住対策,UIターン窓口,20代若者,2024-12-29,1,109,6.4
L02059,073229,C0204,人口移住対策,UIターン窓口,20代若者,2024-07-28,1,61,6.0
L02060,073229,C0204,人口移住対策,移住相談,20代若者,2024-09-19,2,103,3.7
L02061,073229,C0204,人口移住対策,移住相談,20代若者,2024-10-25,3,81,4.2
L02062,073229,C0205,人口移住対策,移住相談,20代若者,2024-08-28,3,45,5.9
L02063,073229,C0205,人口移住対策,移住相談,20代若者,2024-10-04,3,93,3.4
L02064,073229,C0205,人口移住対策,移住相談,20代若者,2024-10-08,2,106,6.4
L02065,073229,C0206,人口移住対策,移住相談,20代若者,2024-10-03,2,42,6.8
L02066,073229,C0206,人口移住対策,移住相談,20代若者,2024-11-12,3,63,5.4
L02067,073229,C0207,人口移住対策,UIターン窓口,20代若者,2024-09-04,1,35,4.0
L02068,073229,C0207,人口移住対策,UIターン窓口,20代若者,2024-09-19,3,96,6.8
L02069,073229,C0207,人口移住対策,UIターン窓口,20代若者,2024-12-28,3,104,3.4
L02070,073229,C0208,人口移住対策,UIターン窓口,20代若者,2024-09-12,3,103,4.8
L02071,073229,C0208,人口移住対策,移住相談,20代若者,2024-08-03,1,30,3.5
L02072,073229,C0208,人口移住対策,移住相談,20代若者,2024-07-09,3,93,6.9
L02073,073229,C0208,人口移住対策,UIターン窓口,20代若者,2024-09-12,3,115,3.4
L02074,073229,C0208,人口移住対策,移住相談,20代若者,2024-10-10,2,102,5.8
L02075,073229,C0209,人口移住対策,移住相談,20代若者,2024-07-29,2,28,5.9
L02076,073229,C0209,人口移住対策,移住相談,20代若者,2024-10-15,3,22,4.6
